pin,slack
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/make_xmit_clock_un7_baud_clock_int:D,4195
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/make_xmit_clock_un7_baud_clock_int:Y,4195
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32[1]:A,4270
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32[1]:B,4238
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32[1]:C,2749
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32[1]:D,3874
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32[1]:Y,2749
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[0]:ADn,
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[0]:ALn,3321
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[0]:CLK,2255
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[0]:D,3714
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[0]:EN,-231
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[0]:LAT,
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[0]:Q,2255
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[0]:SD,
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[0]:SLn,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_4:A,1917
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_4:B,2079
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_4:C,-750
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_4:D,299
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_4:Y,-750
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_235:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_235:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_235:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_235:IPA,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_235:IPB,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[14]:ADn,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[14]:ALn,3321
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[14]:CLK,1913
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[14]:D,3689
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[14]:EN,-198
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[14]:LAT,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[14]:Q,1913
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[14]:SD,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[14]:SLn,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_i_o3[4]:A,2879
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_i_o3[4]:B,1619
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_i_o3[4]:C,2948
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_i_o3[4]:D,2678
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_i_o3[4]:Y,1619
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_pclk_count1_ov_1:A,3491
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_pclk_count1_ov_1:B,3381
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_pclk_count1_ov_1:C,3256
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_pclk_count1_ov_1:D,1729
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_pclk_count1_ov_1:Y,1729
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un18_fsmsta:A,-2458
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un18_fsmsta:B,-2502
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un18_fsmsta:C,-3668
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un18_fsmsta:D,-2826
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un18_fsmsta:Y,-3668
MSS_top_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:ADn,
MSS_top_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:ALn,
MSS_top_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:CLK,5395
MSS_top_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:D,5528
MSS_top_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:EN,
MSS_top_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:LAT,
MSS_top_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:Q,5395
MSS_top_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:SD,
MSS_top_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:SLn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_x2[3]:A,579
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_x2[3]:B,534
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_x2[3]:Y,534
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[11]:A,1073
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[11]:B,1053
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[11]:C,-58
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[11]:D,-2623
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[11]:Y,-2623
MSS_top_sb_0/CoreGPIO_0_0/GEN_BITS_0_APB_32_un17_psel_0_a2_0_0:A,-2074
MSS_top_sb_0/CoreGPIO_0_0/GEN_BITS_0_APB_32_un17_psel_0_a2_0_0:B,-2287
MSS_top_sb_0/CoreGPIO_0_0/GEN_BITS_0_APB_32_un17_psel_0_a2_0_0:C,-2158
MSS_top_sb_0/CoreGPIO_0_0/GEN_BITS_0_APB_32_un17_psel_0_a2_0_0:Y,-2287
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_serdat_9[5]:A,2711
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_serdat_9[5]:B,-1171
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_serdat_9[5]:C,4346
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_serdat_9[5]:Y,-1171
Motor_in_obuf[4]/U0/U_IOOUTFF:A,
Motor_in_obuf[4]/U0/U_IOOUTFF:Y,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:A,2024
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:B,1961
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:C,1893
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:D,534
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:Y,534
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:CC[0],-815
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:CC[1],-907
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:CC[2],-976
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:CC[3],-870
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:CC[4],-953
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:CI,-976
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[0],-918
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[10],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[11],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[1],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[2],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[3],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[4],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[5],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[6],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[7],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[8],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:P[9],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[0],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[10],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[11],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[1],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[2],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[3],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[4],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[5],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[6],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[7],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[8],
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/sync_pulse_1lto15_3_RNIGUTE2_CC_1:UB[9],
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPA,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPB,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:IPB,
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/period_cnt_int_lm_0[13]:A,152
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/period_cnt_int_lm_0[13]:B,2168
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/period_cnt_int_lm_0[13]:C,358
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/period_cnt_int_lm_0[13]:Y,152
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_97:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_97:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_97:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_97:IPA,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_0:A,3196
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_0:B,3022
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_0:C,-750
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_0:D,999
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_0:Y,-750
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[3]:ADn,
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[3]:ALn,3321
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[3]:CLK,1935
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[3]:D,3567
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[3]:EN,-231
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[3]:LAT,
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[3]:Q,1935
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[3]:SD,
MSS_top_sb_0/corepwm_0_0/PWM_STRETCH[3]:SLn,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_4[0]:A,-647
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_4[0]:B,-1492
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_4[0]:C,-2651
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_4[0]:D,-3048
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_4[0]:Y,-3048
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/make_parity_err_un74_baud_clock_0:A,700
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/make_parity_err_un74_baud_clock_0:B,608
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/make_parity_err_un74_baud_clock_0:Y,608
MSS_top_sb_0/CoreUARTapb_0_0/controlReg2[5]:ADn,
MSS_top_sb_0/CoreUARTapb_0_0/controlReg2[5]:ALn,3321
MSS_top_sb_0/CoreUARTapb_0_0/controlReg2[5]:CLK,3347
MSS_top_sb_0/CoreUARTapb_0_0/controlReg2[5]:D,3714
MSS_top_sb_0/CoreUARTapb_0_0/controlReg2[5]:EN,-144
MSS_top_sb_0/CoreUARTapb_0_0/controlReg2[5]:LAT,
MSS_top_sb_0/CoreUARTapb_0_0/controlReg2[5]:Q,3347
MSS_top_sb_0/CoreUARTapb_0_0/controlReg2[5]:SD,
MSS_top_sb_0/CoreUARTapb_0_0/controlReg2[5]:SLn,
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/prescale_cnt_RNIM16OE[12]:A,
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/prescale_cnt_RNIM16OE[12]:B,-142
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/prescale_cnt_RNIM16OE[12]:C,4166
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/prescale_cnt_RNIM16OE[12]:CC,-907
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/prescale_cnt_RNIM16OE[12]:D,
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/prescale_cnt_RNIM16OE[12]:P,
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/prescale_cnt_RNIM16OE[12]:S,-907
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/prescale_cnt_RNIM16OE[12]:UB,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/ack_bit_1_sqmuxa:A,-5
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/ack_bit_1_sqmuxa:B,-89
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/ack_bit_1_sqmuxa:C,1248
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/ack_bit_1_sqmuxa:D,-2637
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/ack_bit_1_sqmuxa:Y,-2637
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/G60b_prdata_typ23_0_a2:A,-1198
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/G60b_prdata_typ23_0_a2:B,-1360
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/G60b_prdata_typ23_0_a2:C,-2709
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/G60b_prdata_typ23_0_a2:D,-2615
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/G60b_prdata_typ23_0_a2:Y,-2709
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_un74_ens1_RNIU5QP:A,-606
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_un74_ens1_RNIU5QP:B,-1563
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_un74_ens1_RNIU5QP:C,481
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_un74_ens1_RNIU5QP:D,-691
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_un74_ens1_RNIU5QP:Y,-1563
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_i_2[0]:A,-611
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_i_2[0]:B,-4173
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_i_2[0]:C,1824
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_i_2[0]:Y,-4173
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_133:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_133:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_133:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_133:IPA,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[3]:ADn,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[3]:ALn,3321
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[3]:CLK,27
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[3]:D,3600
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[3]:EN,-198
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[3]:LAT,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[3]:Q,27
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[3]:SD,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[3]:SLn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[2]:ADn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[2]:ALn,3321
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[2]:CLK,-179
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[2]:D,749
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[2]:EN,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[2]:LAT,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[2]:Q,-179
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[2]:SD,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[2]:SLn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift_rx_shift_9_1[7]:A,1998
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift_rx_shift_9_1[7]:B,1888
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift_rx_shift_9_1[7]:C,1709
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift_rx_shift_9_1[7]:Y,1709
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_xhdl2_RNO:A,4454
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_xhdl2_RNO:B,4403
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_xhdl2_RNO:C,-1042
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_xhdl2_RNO:D,2910
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_xhdl2_RNO:Y,-1042
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/PRDATA_generated_2[2]:A,-146
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/PRDATA_generated_2[2]:B,-3646
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/PRDATA_generated_2[2]:C,-301
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/PRDATA_generated_2[2]:Y,-3646
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[0]:ADn,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[0]:ALn,3321
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[0]:CLK,4232
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[0]:D,4386
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[0]:EN,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[0]:LAT,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[0]:Q,4232
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[0]:SD,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[0]:SLn,
PWM_0_obuf/U0/U_IOOUTFF:A,
PWM_0_obuf/U0/U_IOOUTFF:Y,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:IPA,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:IPB,
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PSELSBUS_i_0[1]:A,-979
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PSELSBUS_i_0[1]:B,-1143
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PSELSBUS_i_0[1]:C,-1291
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PSELSBUS_i_0[1]:D,-1648
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PSELSBUS_i_0[1]:Y,-1648
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:ADn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:ALn,3321
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:CLK,2024
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:D,3259
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:EN,4098
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:LAT,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:Q,2024
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:SD,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:SLn,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_276:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_276:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_276:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_276:IPA,
