pin,slack
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIFBP46[6]:B,13712
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIFBP46[6]:C,16425
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIFBP46[6]:CC,13736
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIFBP46[6]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIFBP46[6]:P,13712
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIFBP46[6]:S,13736
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIFBP46[6]:UB,
CoreUARTapb_0/uUART/make_RX/receive_count_RNIT2691[1]:A,14895
CoreUARTapb_0/uUART/make_RX/receive_count_RNIT2691[1]:B,15910
CoreUARTapb_0/uUART/make_RX/receive_count_RNIT2691[1]:C,13281
CoreUARTapb_0/uUART/make_RX/receive_count_RNIT2691[1]:D,14537
CoreUARTapb_0/uUART/make_RX/receive_count_RNIT2691[1]:Y,13281
FCCC_0/CCC_INST/IP_INTERFACE_2:A,
FCCC_0/CCC_INST/IP_INTERFACE_2:B,
FCCC_0/CCC_INST/IP_INTERFACE_2:C,
FCCC_0/CCC_INST/IP_INTERFACE_2:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_2:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_2:IPC,
CoreUARTapb_0/uUART/tx_hold_reg[4]:ADn,
CoreUARTapb_0/uUART/tx_hold_reg[4]:ALn,16293
CoreUARTapb_0/uUART/tx_hold_reg[4]:CLK,18487
CoreUARTapb_0/uUART/tx_hold_reg[4]:D,16960
CoreUARTapb_0/uUART/tx_hold_reg[4]:EN,15890
CoreUARTapb_0/uUART/tx_hold_reg[4]:LAT,
CoreUARTapb_0/uUART/tx_hold_reg[4]:Q,18487
CoreUARTapb_0/uUART/tx_hold_reg[4]:SD,
CoreUARTapb_0/uUART/tx_hold_reg[4]:SLn,
CoreUARTapb_0/uUART/make_TX/tx_xhdl2_RNO:A,17335
CoreUARTapb_0/uUART/make_TX/tx_xhdl2_RNO:B,16028
CoreUARTapb_0/uUART/make_TX/tx_xhdl2_RNO:C,17199
CoreUARTapb_0/uUART/make_TX/tx_xhdl2_RNO:Y,16028
COREABC_0/STKPTR_RNO[2]:A,17390
COREABC_0/STKPTR_RNO[2]:B,13849
COREABC_0/STKPTR_RNO[2]:C,17256
COREABC_0/STKPTR_RNO[2]:Y,13849
CoreUARTapb_0/uUART/rxrdy_xhdl4:ADn,
CoreUARTapb_0/uUART/rxrdy_xhdl4:ALn,16293
CoreUARTapb_0/uUART/rxrdy_xhdl4:CLK,14022
CoreUARTapb_0/uUART/rxrdy_xhdl4:D,18471
CoreUARTapb_0/uUART/rxrdy_xhdl4:EN,17260
CoreUARTapb_0/uUART/rxrdy_xhdl4:LAT,
CoreUARTapb_0/uUART/rxrdy_xhdl4:Q,14022
CoreUARTapb_0/uUART/rxrdy_xhdl4:SD,
CoreUARTapb_0/uUART/rxrdy_xhdl4:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_34:B,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_34:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_34:IPB,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_34:IPC,
CoreUARTapb_0/uUART/make_RX/receive_count_RNO_0[3]:A,14858
CoreUARTapb_0/uUART/make_RX/receive_count_RNO_0[3]:B,14800
CoreUARTapb_0/uUART/make_RX/receive_count_RNO_0[3]:Y,14800
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_22:B,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI03SM7[10]:A,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI03SM7[10]:B,14402
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI03SM7[10]:C,17133
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI03SM7[10]:CC,13586
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI03SM7[10]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI03SM7[10]:P,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI03SM7[10]:S,13586
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI03SM7[10]:UB,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_26:C,17283
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_26:IPC,17283
COREABC_0/STKPTR[0]:ADn,
COREABC_0/STKPTR[0]:ALn,16293
COREABC_0/STKPTR[0]:CLK,16300
COREABC_0/STKPTR[0]:D,14969
COREABC_0/STKPTR[0]:EN,
COREABC_0/STKPTR[0]:LAT,
COREABC_0/STKPTR[0]:Q,16300
COREABC_0/STKPTR[0]:SD,
COREABC_0/STKPTR[0]:SLn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[12]:ADn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[12]:ALn,16293
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[12]:CLK,15306
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[12]:D,13637
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[12]:EN,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[12]:LAT,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[12]:Q,15306
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[12]:SD,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[12]:SLn,
COREABC_0/PWDATA_M[7]:A,17360
COREABC_0/PWDATA_M[7]:B,17374
COREABC_0/PWDATA_M[7]:C,17156
COREABC_0/PWDATA_M[7]:Y,17156
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_26:EN,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[3]:A,17421
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[3]:B,17354
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[3]:C,17256
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[3]:D,15906
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[3]:Y,15906
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_0:CLK,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_0:IPCLKn,
COREABC_0/PENABLEI_RNIAESC1:A,17258
COREABC_0/PENABLEI_RNIAESC1:B,17104
COREABC_0/PENABLEI_RNIAESC1:C,15898
COREABC_0/PENABLEI_RNIAESC1:Y,15898
COREABC_0/ACCUM_NEXT_5_ns[4]:A,14664
COREABC_0/ACCUM_NEXT_5_ns[4]:B,14494
COREABC_0/ACCUM_NEXT_5_ns[4]:C,15795
COREABC_0/ACCUM_NEXT_5_ns[4]:D,15586
COREABC_0/ACCUM_NEXT_5_ns[4]:Y,14494
COREABC_0/un5_ramwdata_cry_3:A,
COREABC_0/un5_ramwdata_cry_3:B,15187
COREABC_0/un5_ramwdata_cry_3:C,
COREABC_0/un5_ramwdata_cry_3:CC,15110
COREABC_0/un5_ramwdata_cry_3:D,
COREABC_0/un5_ramwdata_cry_3:P,15187
COREABC_0/un5_ramwdata_cry_3:S,15110
COREABC_0/un5_ramwdata_cry_3:UB,
CoreUARTapb_0/uUART/make_RX/make_last_bit_un30_baud_clock_0_a4_0_a2:A,17281
CoreUARTapb_0/uUART/make_RX/make_last_bit_un30_baud_clock_0_a4_0_a2:B,16081
CoreUARTapb_0/uUART/make_RX/make_last_bit_un30_baud_clock_0_a4_0_a2:C,15854
CoreUARTapb_0/uUART/make_RX/make_last_bit_un30_baud_clock_0_a4_0_a2:Y,15854
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_20:EN,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_20:IPENn,
COREABC_0/SMADDR_RNO[7]:A,17329
COREABC_0/SMADDR_RNO[7]:B,17308
COREABC_0/SMADDR_RNO[7]:C,15490
COREABC_0/SMADDR_RNO[7]:D,14970
COREABC_0/SMADDR_RNO[7]:Y,14970
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_35:EN,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_35:IPENn,
CoreUARTapb_0/uUART/make_RX/rx_state[0]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_state[0]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_state[0]:CLK,13331
CoreUARTapb_0/uUART/make_RX/rx_state[0]:D,13601
CoreUARTapb_0/uUART/make_RX/rx_state[0]:EN,18219
CoreUARTapb_0/uUART/make_RX/rx_state[0]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_state[0]:Q,13331
CoreUARTapb_0/uUART/make_RX/rx_state[0]:SD,
CoreUARTapb_0/uUART/make_RX/rx_state[0]:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_14:B,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_14:C,16819
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_14:IPB,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_14:IPC,16819
TX_obuf/U0/U_IOPAD:D,
TX_obuf/U0/U_IOPAD:E,
TX_obuf/U0/U_IOPAD:PAD,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[6]:ADn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[6]:ALn,16293
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[6]:CLK,13658
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[6]:D,13736
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[6]:EN,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[6]:LAT,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[6]:Q,13658
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[6]:SD,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[6]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_o2:A,14102
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_o2:B,13995
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_o2:C,13942
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_o2:Y,13942
COREABC_0/un1_ACCUMULATOR_0_d1_ac0_5:A,15014
COREABC_0/un1_ACCUMULATOR_0_d1_ac0_5:B,14915
COREABC_0/un1_ACCUMULATOR_0_d1_ac0_5:C,14862
COREABC_0/un1_ACCUMULATOR_0_d1_ac0_5:D,14664
COREABC_0/un1_ACCUMULATOR_0_d1_ac0_5:Y,14664
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_0:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_0:IPC,
COREABC_0/ICYCLE[0]:ADn,
COREABC_0/ICYCLE[0]:ALn,16293
COREABC_0/ICYCLE[0]:CLK,15155
COREABC_0/ICYCLE[0]:D,15812
COREABC_0/ICYCLE[0]:EN,
COREABC_0/ICYCLE[0]:LAT,
COREABC_0/ICYCLE[0]:Q,15155
COREABC_0/ICYCLE[0]:SD,
COREABC_0/ICYCLE[0]:SLn,
CoreUARTapb_0/uUART/make_RX/receive_count_RNIQTOA[2]:A,14884
CoreUARTapb_0/uUART/make_RX/receive_count_RNIQTOA[2]:B,14817
CoreUARTapb_0/uUART/make_RX/receive_count_RNIQTOA[2]:Y,14817
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_am:A,15323
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_am:B,15221
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_am:C,13666
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_am:D,14885
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_am:Y,13666
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[4]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[4]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[4]:CLK,17382
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[4]:D,18479
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[4]:EN,14595
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[4]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[4]:Q,17382
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[4]:SD,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[4]:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_5:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_5:IPC,
CoreUARTapb_0/uUART/make_RX/rcv_sm_un47_baud_clock_NE_0:A,13984
CoreUARTapb_0/uUART/make_RX/rcv_sm_un47_baud_clock_NE_0:B,13925
CoreUARTapb_0/uUART/make_RX/rcv_sm_un47_baud_clock_NE_0:C,13819
CoreUARTapb_0/uUART/make_RX/rcv_sm_un47_baud_clock_NE_0:D,13601
CoreUARTapb_0/uUART/make_RX/rcv_sm_un47_baud_clock_NE_0:Y,13601
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI87OH6[7]:A,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI87OH6[7]:B,13799
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI87OH6[7]:C,16512
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI87OH6[7]:CC,13664
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI87OH6[7]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI87OH6[7]:P,13799
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI87OH6[7]:S,13664
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI87OH6[7]:UB,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[3]:ADn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[3]:ALn,16293
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[3]:CLK,14000
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[3]:D,14402
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[3]:EN,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[3]:LAT,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[3]:Q,14000
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[3]:SD,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[3]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_shift[3]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_shift[3]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_shift[3]:CLK,17374
CoreUARTapb_0/uUART/make_RX/rx_shift[3]:D,16225
CoreUARTapb_0/uUART/make_RX/rx_shift[3]:EN,15649
CoreUARTapb_0/uUART/make_RX/rx_shift[3]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_shift[3]:Q,17374
CoreUARTapb_0/uUART/make_RX/rx_shift[3]:SD,
CoreUARTapb_0/uUART/make_RX/rx_shift[3]:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_13:EN,
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[3]:A,17406
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[3]:B,17382
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[3]:Y,17382
CoreUARTapb_0/uUART/make_RX/rx_shift[7]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_shift[7]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_shift[7]:CLK,17374
CoreUARTapb_0/uUART/make_RX/rx_shift[7]:D,16200
CoreUARTapb_0/uUART/make_RX/rx_shift[7]:EN,15649
CoreUARTapb_0/uUART/make_RX/rx_shift[7]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_shift[7]:Q,17374
CoreUARTapb_0/uUART/make_RX/rx_shift[7]:SD,
CoreUARTapb_0/uUART/make_RX/rx_shift[7]:SLn,
FCCC_0/CCC_INST/IP_INTERFACE_8:A,
FCCC_0/CCC_INST/IP_INTERFACE_8:B,
FCCC_0/CCC_INST/IP_INTERFACE_8:C,
FCCC_0/CCC_INST/IP_INTERFACE_8:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_8:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_8:IPC,
COREABC_0/ACCUMULATOR[0]:ADn,
COREABC_0/ACCUMULATOR[0]:ALn,16293
COREABC_0/ACCUMULATOR[0]:CLK,12478
COREABC_0/ACCUMULATOR[0]:D,15911
COREABC_0/ACCUMULATOR[0]:EN,15898
COREABC_0/ACCUMULATOR[0]:LAT,
COREABC_0/ACCUMULATOR[0]:Q,12478
COREABC_0/ACCUMULATOR[0]:SD,
COREABC_0/ACCUMULATOR[0]:SLn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[9]:ADn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[9]:ALn,16293
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[9]:CLK,14003
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[9]:D,13643
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[9]:EN,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[9]:LAT,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[9]:Q,14003
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[9]:SD,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[9]:SLn,
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_bm:A,15168
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_bm:B,15066
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_bm:C,13538
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_bm:D,14722
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_bm:Y,13538
CoreUARTapb_0/iPRDATA[2]:ADn,
CoreUARTapb_0/iPRDATA[2]:ALn,16293
CoreUARTapb_0/iPRDATA[2]:CLK,17382
CoreUARTapb_0/iPRDATA[2]:D,17382
CoreUARTapb_0/iPRDATA[2]:EN,15898
CoreUARTapb_0/iPRDATA[2]:LAT,
CoreUARTapb_0/iPRDATA[2]:Q,17382
CoreUARTapb_0/iPRDATA[2]:SD,
CoreUARTapb_0/iPRDATA[2]:SLn,
COREABC_0/STKPTR[2]:ADn,
COREABC_0/STKPTR[2]:ALn,16293
COREABC_0/STKPTR[2]:CLK,17060
COREABC_0/STKPTR[2]:D,13849
COREABC_0/STKPTR[2]:EN,
COREABC_0/STKPTR[2]:LAT,
COREABC_0/STKPTR[2]:Q,17060
COREABC_0/STKPTR[2]:SD,
COREABC_0/STKPTR[2]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[2]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[2]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[2]:CLK,14793
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[2]:D,14723
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[2]:EN,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[2]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[2]:Q,14793
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[2]:SD,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[2]:SLn,
COREABC_0/ACCUMULATOR[2]:ADn,
COREABC_0/ACCUMULATOR[2]:ALn,16293
COREABC_0/ACCUMULATOR[2]:CLK,12630
COREABC_0/ACCUMULATOR[2]:D,14631
COREABC_0/ACCUMULATOR[2]:EN,15898
COREABC_0/ACCUMULATOR[2]:LAT,
COREABC_0/ACCUMULATOR[2]:Q,12630
COREABC_0/ACCUMULATOR[2]:SD,
COREABC_0/ACCUMULATOR[2]:SLn,
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_ns:A,13666
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_ns:B,16188
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_ns:C,13538
CoreUARTapb_0/uUART/make_TX/xmit_sel_tx_xhdl2_1_7_ns:Y,13538
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_2[6]:A,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_2[6]:B,12710
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_2[6]:C,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_2[6]:CC,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_2[6]:D,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_2[6]:P,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_2[6]:UB,12710
ip_interface_inst:A,
ip_interface_inst:B,
ip_interface_inst:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_24:C,17012
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_24:IPC,17012
COREABC_0/un1_ACCUMULATOR_0_d1_axbxc2:A,14788
COREABC_0/un1_ACCUMULATOR_0_d1_axbxc2:B,14729
COREABC_0/un1_ACCUMULATOR_0_d1_axbxc2:C,14631
COREABC_0/un1_ACCUMULATOR_0_d1_axbxc2:Y,14631
COREABC_0/DOJMP_RNIHR0K:A,16031
COREABC_0/DOJMP_RNIHR0K:B,15991
COREABC_0/DOJMP_RNIHR0K:Y,15991
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[3]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[3]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[3]:CLK,17382
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[3]:D,18479
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[3]:EN,14595
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[3]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[3]:Q,17382
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[3]:SD,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[3]:SLn,
CoreUARTapb_0/uUART/make_TX/xmit_state_RNO[2]:A,15104
CoreUARTapb_0/uUART/make_TX/xmit_state_RNO[2]:B,16138
CoreUARTapb_0/uUART/make_TX/xmit_state_RNO[2]:C,17290
CoreUARTapb_0/uUART/make_TX/xmit_state_RNO[2]:D,17059
CoreUARTapb_0/uUART/make_TX/xmit_state_RNO[2]:Y,15104
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_6[6]:A,12755
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_6[6]:B,12495
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_6[6]:C,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_6[6]:CC,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_6[6]:D,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_6[6]:P,12692
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_6[6]:UB,12495
COREABC_0/ACCUMULATOR[4]:ADn,
COREABC_0/ACCUMULATOR[4]:ALn,16293
COREABC_0/ACCUMULATOR[4]:CLK,13426
COREABC_0/ACCUMULATOR[4]:D,14494
COREABC_0/ACCUMULATOR[4]:EN,15898
COREABC_0/ACCUMULATOR[4]:LAT,
COREABC_0/ACCUMULATOR[4]:Q,13426
COREABC_0/ACCUMULATOR[4]:SD,
COREABC_0/ACCUMULATOR[4]:SLn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[5]:ADn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[5]:ALn,16293
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[5]:CLK,14147
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[5]:D,13860
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[5]:EN,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[5]:LAT,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[5]:Q,14147
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[5]:SD,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[5]:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_16:EN,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_10:EN,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_10:IPENn,
