pin,slack
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_32:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_32:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_32:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_32:IPB,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_i:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_i:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_i:CLK,15821
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_i:D,13233
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_i:EN,12866
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_i:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_i:Q,15821
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_i:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_i:SLn,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_50:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_50:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_50:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_50:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_37:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_37:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_37:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_37:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/PCLK_count1_ov:ADn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/PCLK_count1_ov:ALn,16279
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/PCLK_count1_ov:CLK,17412
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/PCLK_count1_ov:D,13710
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/PCLK_count1_ov:EN,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/PCLK_count1_ov:LAT,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/PCLK_count1_ov:Q,17412
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/PCLK_count1_ov:SD,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/PCLK_count1_ov:SLn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[3]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[3]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[3]:CLK,17373
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[3]:D,16270
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[3]:EN,15656
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[3]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[3]:Q,17373
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[3]:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[3]:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[6]:ADn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[6]:ALn,16279
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[6]:CLK,17475
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[6]:D,17243
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[6]:EN,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[6]:LAT,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[6]:Q,17475
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[6]:SD,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[6]:SLn,
mss_top_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:A,
mss_top_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:B,
mss_top_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:C,
mss_top_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPA,
mss_top_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPB,
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:CLK,18486
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:D,16587
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:EN,13804
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:Q,18486
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSYNC_SYNC_PROC_un149_ens1_0_a2_0_0:A,14982
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSYNC_SYNC_PROC_un149_ens1_0_a2_0_0:B,14889
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSYNC_SYNC_PROC_un149_ens1_0_a2_0_0:C,13692
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSYNC_SYNC_PROC_un149_ens1_0_a2_0_0:Y,13692
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:IPB,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp:ADn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp:ALn,16279
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp:CLK,11356
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp:D,12179
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp:EN,11957
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp:LAT,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp:Q,11356
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp:SD,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp:SLn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_clock_int:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_clock_int:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_clock_int:CLK,14769
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_clock_int:D,15664
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_clock_int:EN,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_clock_int:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_clock_int:Q,14769
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_clock_int:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_clock_int:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_8_0_a2_1[3]:A,15144
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_8_0_a2_1[3]:B,15142
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_8_0_a2_1[3]:C,13601
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_8_0_a2_1[3]:D,13749
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_8_0_a2_1[3]:Y,13601
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift_rx_shift_12[3]:A,16270
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift_rx_shift_12[3]:B,17373
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift_rx_shift_12[3]:Y,16270
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO_2[3]:A,11417
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO_2[3]:B,12668
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO_2[3]:C,11341
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO_2[3]:D,11333
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO_2[3]:Y,11333
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_0_m2[0]:A,13336
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_0_m2[0]:B,13234
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_0_m2[0]:C,15056
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_0_m2[0]:Y,13234
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_RNO:A,12179
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_RNO:Y,12179
mss_top_sb_0/CoreUARTapb_0_0/uUART/reg_write_un1_csn_0_a3:A,14388
mss_top_sb_0/CoreUARTapb_0_0/uUART/reg_write_un1_csn_0_a3:B,14248
mss_top_sb_0/CoreUARTapb_0_0/uUART/reg_write_un1_csn_0_a3:C,12890
mss_top_sb_0/CoreUARTapb_0_0/uUART/reg_write_un1_csn_0_a3:D,12789
mss_top_sb_0/CoreUARTapb_0_0/uUART/reg_write_un1_csn_0_a3:Y,12789
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[5]:ADn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[5]:ALn,16279
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[5]:CLK,14727
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[5]:D,13831
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[5]:EN,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[5]:LAT,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[5]:Q,14727
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[5]:SD,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[5]:SLn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[4]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[4]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[4]:CLK,16325
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[4]:D,18478
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[4]:EN,14825
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[4]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[4]:Q,16325
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[4]:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[4]:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_tmp_6_RNO:A,12219
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_tmp_6_RNO:B,12059
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_tmp_6_RNO:C,16008
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_tmp_6_RNO:D,11142
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_tmp_6_RNO:Y,11142
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_RNO[2]:A,17436
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_RNO[2]:B,17113
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_RNO[2]:C,15010
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_RNO[2]:D,14508
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_RNO[2]:Y,14508
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_ns_i_0_0_a2_4[3]:A,13686
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_ns_i_0_0_a2_4[3]:B,13627
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_ns_i_0_0_a2_4[3]:C,13499
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_ns_i_0_0_a2_4[3]:D,13341
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_ns_i_0_0_a2_4[3]:Y,13341
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:IPA,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_0_a2_0[3]:A,15800
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_0_a2_0[3]:B,15686
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_0_a2_0[3]:C,15618
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_0_a2_0[3]:D,14295
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_0_a2_0[3]:Y,14295
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLO_int_RNO:A,16063
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLO_int_RNO:B,17191
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLO_int_RNO:C,13692
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLO_int_RNO:D,14438
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLO_int_RNO:Y,13692
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO[0]:A,15938
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO[0]:B,14541
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO[0]:C,14326
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO[0]:D,11704
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO[0]:Y,11704
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_67:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_67:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_67:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_67:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_67:IPB,
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_0_m2[1]:A,13414
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_0_m2[1]:B,13312
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_0_m2[1]:C,15134
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_0_m2[1]:Y,13312
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPB,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPB,
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_a3_3[6]:A,13207
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_a3_3[6]:B,13022
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_a3_3[6]:C,13008
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_a3_3[6]:Y,13008
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIBJ2J4[5]:A,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIBJ2J4[5]:B,13585
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIBJ2J4[5]:C,16363
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIBJ2J4[5]:CC,13859
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIBJ2J4[5]:D,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIBJ2J4[5]:P,13585
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIBJ2J4[5]:S,13859
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIBJ2J4[5]:UB,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:CLK,14882
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:D,13624
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:EN,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:Q,14882
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSYNC_SYNC_PROC_un149_ens1_0_a2_0:A,14947
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSYNC_SYNC_PROC_un149_ens1_0_a2_0:B,13692
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSYNC_SYNC_PROC_un149_ens1_0_a2_0:C,15912
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSYNC_SYNC_PROC_un149_ens1_0_a2_0:D,15626
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSYNC_SYNC_PROC_un149_ens1_0_a2_0:Y,13692
mss_top_sb_0/CoreUARTapb_0_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_2[1]:A,16325
mss_top_sb_0/CoreUARTapb_0_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_2[1]:B,16223
mss_top_sb_0/CoreUARTapb_0_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_2[1]:C,14169
mss_top_sb_0/CoreUARTapb_0_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_2[1]:Y,14169
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift_rx_shift_12[1]:A,16270
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift_rx_shift_12[1]:B,17373
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift_rx_shift_12[1]:Y,16270
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_cnt_receive_count_3_i_0_a2_0[3]:A,16023
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_cnt_receive_count_3_i_0_a2_0[3]:B,14804
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_cnt_receive_count_3_i_0_a2_0[3]:C,15884
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_cnt_receive_count_3_i_0_a2_0[3]:D,15652
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_cnt_receive_count_3_i_0_a2_0[3]:Y,14804
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_1_sqmuxa_i_0_0_o2:A,12853
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_1_sqmuxa_i_0_0_o2:B,12762
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_1_sqmuxa_i_0_0_o2:Y,12762
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_209:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_209:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_209:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_209:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_209:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet_RNO[0]:A,17436
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet_RNO[0]:B,17373
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet_RNO[0]:C,17143
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet_RNO[0]:D,17030
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet_RNO[0]:Y,17030
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un7_fsmsta_0_a2:A,11471
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un7_fsmsta_0_a2:B,10397
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un7_fsmsta_0_a2:C,11405
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un7_fsmsta_0_a2:D,11227
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un7_fsmsta_0_a2:Y,10397
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_72:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_72:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_72:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_72:IPA,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_RNIK0F8[3]:A,12653
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_RNIK0F8[3]:B,12470
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_RNIK0F8[3]:C,12514
